order_id,date,day_of_week,pickup_area,delivery_area,distance_km,dabbawala_id,customer_type,tiffin_type,tiffin_weight_kg,delivery_time_min,status,payment_mode,charge_inr,monthly_subscription,customer_feedback,return_reason
DBW04527,2022-01-14,Friday,Malad,Sion,12.06,DW107,Corporate,Non-Veg,1.46,47,Delivered,Digital,132.88,No,Average,
DBW04528,2022-03-09,Wednesday,Malad,Goregaon,20.98,DW050,Residential,Non-Veg,1.4,71,Delivered,Cash,216.19,No,nan,
DBW04529,2022-11-20,Sunday,Kurla,Malad,5.32,DW016,Residential,Mix,1.76,24,Delivered,Digital,94.68,Yes,Excellent,
DBW04530,2023-02-15,Wednesday,Dadar,Andheri,3.73,DW003,Residential,Mix,0.59,38,Delivered,Cash,78.26,No,Average,
DBW04531,2022-01-23,Sunday,Lower Parel,Vikhroli,12.05,DW115,Residential,Veg,0.9,41,Delivered,Cash,111.52,Yes,Good,
DBW04532,2022-04-03,Sunday,Borivali,Goregaon,16.6,DW143,Corporate,Veg,2.2,50,Delivered,Monthly-Pre-paid,155.68,Yes,Poor,
DBW04533,2023-05-30,Tuesday,Bandra,Andheri,7.74,DW103,Residential,Veg,1.87,34,Delivered,Digital,107.02,Yes,Average,
DBW04534,2023-07-03,Monday,Worli,Goregaon,11.77,DW010,Corporate,Veg,1.44,52,Delivered,Digital,133.26,Yes,Average,
DBW04535,2022-01-22,Saturday,Malad,Goregaon,19.57,DW085,Residential,Mix,2.29,58,Delivered,Digital,182.62,Yes,Good,
DBW04536,2023-01-06,Friday,Malad,Ghatkopar,14.27,DW041,Corporate,Non-Veg,1.48,57,Delivered,Monthly-Pre-paid,130.45,No,Average,
DBW04537,2022-03-01,Tuesday,Churchgate,Andheri,16.11,DW049,Residential,Veg,1.51,51,Delivered,Monthly-Pre-paid,100.25,No,Poor,
DBW04538,2023-06-13,Tuesday,Malad,Bandra,8.53,DW139,School,Veg,1.41,60,Delayed,Digital,74.3,No,Excellent,
DBW04539,2023-09-01,Friday,Ghatkopar,Kurla,14.92,DW124,Residential,Non-Veg,2.75,66,Delivered,Cash,144.77,No,Excellent,
DBW04540,2023-09-27,Wednesday,Chembur,Dadar,10.74,DW111,Corporate,Mix,1.92,55,Delivered,Monthly-Pre-paid,111.58,No,Good,
DBW04541,2023-03-13,Monday,Chembur,Kurla,10.37,DW076,School,Non-Veg,1.9,51,Delivered,Cash,119.12,No,Poor,
DBW04542,2023-04-05,Wednesday,Goregaon,Chembur,22.71,DW087,Corporate,Non-Veg,2.03,61,Delivered,Cash,220.71,No,Good,
DBW04543,2023-11-08,Wednesday,Andheri,Dadar,6.04,DW138,Residential,Veg,0.87,42,Delivered,Digital,112.17,Yes,Good,
DBW04544,2023-03-24,Friday,Malad,Ghatkopar,15.41,DW100,Corporate,Veg,1.5,63,Delivered,Monthly-Pre-paid,141.73,Yes,nan,
DBW04545,2022-11-22,Tuesday,Vikhroli,Worli,6.22,DW087,Hospital,Mix,2.03,22,Delivered,Cash,50.49,No,Excellent,
DBW04546,2023-07-05,Wednesday,Kurla,Goregaon,16.68,DW015,Corporate,Mix,1.8,58,Delivered,Cash,149.48,Yes,Poor,
DBW04547,2023-03-08,Wednesday,Kurla,Bandra,13.35,DW150,Corporate,Mix,2.9,65,Delivered,Digital,161.97,No,Average,
DBW04548,2023-09-07,Thursday,Kurla,Bandra,12.68,DW122,School,Non-Veg,1.53,53,Delivered,Monthly-Pre-paid,131.63,No,Good,
DBW04549,2023-01-19,Thursday,Sion,Malad,12.25,DW055,Residential,Veg,2.27,56,Delivered,Digital,143.18,No,Good,
DBW04550,2023-09-27,Wednesday,Dadar,Worli,11.77,DW038,Corporate,Non-Veg,2.2,46,Delivered,Monthly-Pre-paid,115.69,Yes,Good,
DBW04551,2022-02-02,Wednesday,Goregaon,Andheri,19.32,DW146,Corporate,Mix,1.87,86,Delayed,Cash,177.05,No,Good,
DBW04552,2022-01-27,Thursday,Thane,Dadar,11.49,DW144,Corporate,Veg,1.96,78,Delayed,Monthly-Pre-paid,96.24,Yes,Excellent,
DBW04553,2022-03-14,Monday,Malad,Kurla,7.02,DW064,Corporate,Mix,1.65,39,Delivered,Monthly-Pre-paid,81.19,No,Good,
DBW04554,2023-02-11,Saturday,Vikhroli,Sion,5.67,DW035,Residential,Mix,0.81,14,Delivered,Monthly-Pre-paid,75.52,No,Excellent,
DBW04555,2023-06-02,Friday,Malad,Kurla,7.34,DW120,Residential,Mix,1.97,40,Delivered,Monthly-Pre-paid,101.74,No,nan,
DBW04556,2022-06-07,Tuesday,Bandra,Thane,13.88,DW094,School,Non-Veg,2.01,76,Delayed,Cash,149.45,No,Good,
DBW04557,2022-04-24,Sunday,Thane,Thane,0.8,DW136,Residential,Non-Veg,2.09,17,Delivered,Cash,66.17,Yes,Excellent,
DBW04558,2023-09-21,Thursday,Ghatkopar,Malad,16.3,DW082,School,Mix,1.83,79,Delayed,Digital,158.1,No,Average,
DBW04559,2023-07-02,Sunday,Vikhroli,Thane,4.83,DW083,Residential,Veg,2.29,19,Delivered,Digital,72.28,No,Good,
DBW04560,2023-04-19,Wednesday,Bandra,Worli,23.38,DW022,Corporate,Mix,1.37,76,Delivered,Cash,216.84,No,Excellent,
DBW04561,2022-12-23,Friday,Thane,Chembur,7.5,DW091,Residential,Non-Veg,2.53,42,Delivered,Cash,79.54,No,Good,
DBW04562,2022-11-03,Thursday,Goregaon,Chembur,22.22,DW055,Corporate,Non-Veg,1.31,78,Delayed,Digital,213.92,No,Good,
DBW04563,2022-01-15,Saturday,Worli,Borivali,5.94,DW031,Corporate,Non-Veg,1.75,20,Delivered,Monthly-Pre-paid,73.39,No,Good,
DBW04564,2022-05-18,Wednesday,Worli,Vikhroli,6.53,DW118,Hospital,Veg,2.14,31,Delivered,Cash,107.2,No,Good,
DBW04565,2023-10-17,Tuesday,Goregaon,Sion,19.05,DW052,Residential,Mix,1.54,64,Delivered,Monthly-Pre-paid,170.52,No,Excellent,
DBW04566,2022-09-05,Monday,Goregaon,Dadar,15.34,DW032,Corporate,Mix,2.17,70,Delivered,Monthly-Pre-paid,147.63,Yes,Poor,
DBW04567,2023-05-30,Tuesday,Ghatkopar,Churchgate,15.98,DW145,Corporate,Non-Veg,1.63,62,Delivered,Cash,139.19,No,Good,
DBW04568,2023-05-29,Monday,Dadar,Chembur,12.49,DW145,Corporate,Veg,1.86,48,Delivered,Monthly-Pre-paid,135.0,Yes,Good,
DBW04569,2022-08-14,Sunday,Goregaon,Vikhroli,14.96,DW075,Residential,Mix,1.71,71,Delayed,Monthly-Pre-paid,129.77,Yes,Good,
DBW04570,2022-05-30,Monday,Ghatkopar,Churchgate,15.75,DW045,Corporate,Mix,1.51,53,Delivered,Monthly-Pre-paid,155.88,No,Average,
DBW04571,2023-05-20,Saturday,Thane,Andheri,7.55,DW025,Hospital,Mix,2.93,37,Delivered,Monthly-Pre-paid,72.88,No,Average,
DBW04572,2022-03-10,Thursday,Churchgate,Ghatkopar,17.1,DW095,Residential,Veg,1.38,61,Delivered,Monthly-Pre-paid,152.01,No,Excellent,
DBW04573,2022-12-28,Wednesday,Ghatkopar,Ghatkopar,0.5,DW092,Corporate,Veg,0.66,14,Delivered,Digital,22.53,No,Good,
DBW04574,2023-10-11,Wednesday,Thane,Sion,3.41,DW093,Residential,Non-Veg,1.4,31,Delivered,Digital,68.22,No,Average,
DBW04575,2023-06-04,Sunday,Andheri,Dadar,5.91,DW116,Hospital,Veg,1.87,8,Delivered,Digital,75.87,No,Excellent,
DBW04576,2023-07-12,Wednesday,Vikhroli,Malad,7.91,DW071,Hospital,Non-Veg,1.61,39,Delivered,Cash,91.44,No,Excellent,
DBW04577,2022-03-02,Wednesday,Kurla,Churchgate,8.7,DW103,Residential,Non-Veg,2.31,52,Delivered,Cash,108.07,Yes,Average,
DBW04578,2022-05-26,Thursday,Worli,Dadar,14.18,DW099,Corporate,Non-Veg,2.29,55,Delivered,Monthly-Pre-paid,133.57,No,Good,
DBW04579,2022-07-20,Wednesday,Chembur,Thane,5.31,DW120,Residential,Mix,1.64,40,Delivered,Cash,43.0,Yes,Excellent,
DBW04580,2022-08-02,Tuesday,Andheri,Lower Parel,12.02,DW112,Hospital,Non-Veg,0.96,41,Delivered,Cash,109.69,No,Average,
DBW04581,2022-05-22,Sunday,Thane,Goregaon,17.71,DW006,School,Non-Veg,1.16,74,Delayed,Cash,167.41,No,Excellent,
DBW04582,2023-12-11,Monday,Worli,Thane,8.36,DW093,Residential,Mix,1.78,42,Delivered,Digital,96.18,Yes,Good,
DBW04583,2022-05-01,Sunday,Andheri,Goregaon,20.59,DW147,Residential,Non-Veg,1.02,53,Delivered,Digital,203.1,No,Poor,
DBW04584,2023-06-01,Thursday,Sion,Goregaon,17.66,DW084,Corporate,Mix,1.62,61,Delivered,Monthly-Pre-paid,169.09,Yes,Excellent,
DBW04585,2023-03-05,Sunday,Vikhroli,Churchgate,7.67,DW080,Corporate,Mix,2.51,41,Delayed,Digital,106.65,Yes,Good,
DBW04586,2023-03-22,Wednesday,Kurla,Sion,4.28,DW091,Corporate,Mix,1.97,26,Delivered,Digital,69.69,Yes,Good,
DBW04587,2022-06-06,Monday,Dadar,Thane,9.36,DW084,Corporate,Non-Veg,1.82,46,Delivered,Monthly-Pre-paid,83.78,No,Poor,
DBW04588,2022-08-13,Saturday,Bandra,Borivali,19.17,DW061,Residential,Non-Veg,1.28,60,Delivered,Cash,145.15,Yes,Average,
DBW04589,2023-03-19,Sunday,Goregaon,Sion,17.83,DW150,Corporate,Non-Veg,1.89,58,Delivered,Cash,157.52,No,Good,
DBW04590,2022-08-07,Sunday,Thane,Bandra,16.62,DW011,Residential,Non-Veg,1.67,48,Delivered,Cash,165.02,No,Good,
DBW04591,2023-05-22,Monday,Goregaon,Thane,20.45,DW123,Residential,Mix,1.92,72,Delivered,Monthly-Pre-paid,199.16,No,Good,
DBW04592,2022-01-29,Saturday,Vikhroli,Sion,4.88,DW024,Corporate,Mix,2.16,13,Delivered,Monthly-Pre-paid,67.43,No,nan,
DBW04593,2022-02-23,Wednesday,Worli,Kurla,8.0,DW031,Residential,Non-Veg,2.25,44,Delivered,Cash,95.79,No,Average,
DBW04594,2023-06-16,Friday,Goregaon,Bandra,18.36,DW092,Corporate,Veg,1.86,65,Delivered,Cash,196.66,No,Average,
DBW04595,2023-03-27,Monday,Andheri,Borivali,11.76,DW096,Corporate,Non-Veg,2.06,65,Delayed,Monthly-Pre-paid,124.29,No,nan,
DBW04596,2022-02-01,Tuesday,Lower Parel,Worli,14.71,DW140,School,Veg,1.54,53,Delivered,Digital,152.93,No,Excellent,
DBW04597,2023-10-19,Thursday,Worli,Goregaon,12.43,DW045,Corporate,Veg,2.37,38,Delivered,Digital,153.42,Yes,Good,
DBW04598,2022-01-04,Tuesday,Lower Parel,Borivali,16.34,DW004,Corporate,Veg,1.36,54,Delivered,Digital,133.53,Yes,nan,
DBW04599,2023-11-29,Wednesday,Kurla,Churchgate,13.37,DW039,Residential,Mix,1.7,55,Delivered,Digital,162.58,No,Poor,
DBW04600,2023-06-17,Saturday,Churchgate,Dadar,12.63,DW082,Corporate,Mix,2.42,42,Delivered,Monthly-Pre-paid,92.61,Yes,Excellent,
DBW04601,2023-12-23,Saturday,Thane,Goregaon,19.48,DW054,Corporate,Veg,1.56,74,Delayed,Cash,173.46,Yes,Good,
DBW04602,2023-11-24,Friday,Vikhroli,Bandra,12.57,DW038,Residential,Mix,1.13,51,Delivered,Monthly-Pre-paid,122.17,Yes,Excellent,
DBW04603,2022-08-17,Wednesday,Churchgate,Ghatkopar,17.82,DW138,Residential,Veg,1.59,55,Delivered,Cash,148.07,Yes,Average,
DBW04604,2023-07-07,Friday,Andheri,Dadar,6.75,DW085,Residential,Veg,2.5,40,Delivered,Cash,81.52,No,Average,
DBW04605,2022-06-03,Friday,Thane,Goregaon,20.29,DW101,Hospital,Veg,0.66,79,Delayed,Digital,191.55,Yes,Good,
DBW04606,2022-12-11,Sunday,Bandra,Lower Parel,11.0,DW113,Corporate,Veg,1.85,40,Delivered,Monthly-Pre-paid,129.09,No,nan,
DBW04607,2022-06-25,Saturday,Chembur,Vikhroli,10.7,DW062,Residential,Mix,1.48,43,Delivered,Cash,126.22,Yes,Excellent,
DBW04608,2022-12-21,Wednesday,Dadar,Sion,11.4,DW111,Corporate,Veg,1.72,49,Delivered,Cash,123.84,No,nan,
DBW04609,2023-09-29,Friday,Ghatkopar,Thane,20.23,DW145,Corporate,Non-Veg,1.63,77,Delivered,Digital,208.65,No,Good,
DBW04610,2022-11-15,Tuesday,Borivali,Thane,5.47,DW109,School,Non-Veg,2.28,39,Delivered,Cash,83.45,No,Excellent,
DBW04611,2022-03-09,Wednesday,Dadar,Kurla,4.13,DW045,Residential,Non-Veg,1.83,24,Delivered,Digital,58.16,No,nan,
DBW04612,2022-08-25,Thursday,Andheri,Churchgate,16.8,DW117,Corporate,Veg,2.31,62,Delivered,Digital,166.18,No,nan,
DBW04613,2023-07-29,Saturday,Borivali,Sion,0.53,DW036,Corporate,Non-Veg,2.44,16,Delivered,Digital,24.7,Yes,nan,
DBW04614,2023-01-16,Monday,Goregaon,Bandra,20.01,DW011,Corporate,Mix,1.81,75,Delivered,Cash,171.71,No,Poor,
DBW04615,2023-02-13,Monday,Vikhroli,Sion,5.54,DW067,Residential,Non-Veg,1.62,26,Delivered,Digital,80.71,No,Good,
DBW04616,2022-11-11,Friday,Worli,Bandra,19.01,DW077,Corporate,Mix,1.99,74,Delivered,Monthly-Pre-paid,159.64,No,Good,
DBW04617,2022-08-02,Tuesday,Goregaon,Andheri,20.43,DW071,Hospital,Non-Veg,2.09,67,Delivered,Digital,190.65,Yes,Good,
DBW04618,2023-03-13,Monday,Ghatkopar,Dadar,9.02,DW040,Corporate,Mix,1.22,43,Delivered,Monthly-Pre-paid,67.68,No,Excellent,
DBW04619,2023-04-08,Saturday,Goregaon,Churchgate,9.73,DW041,Corporate,Veg,1.92,31,Delivered,Cash,108.91,No,nan,
DBW04620,2023-10-18,Wednesday,Worli,Goregaon,14.06,DW139,School,Mix,1.67,68,Delayed,Monthly-Pre-paid,131.61,No,Good,
DBW04621,2023-03-27,Monday,Dadar,Kurla,7.84,DW044,Hospital,Non-Veg,1.59,37,Delivered,Digital,101.28,No,Good,
DBW04622,2023-12-28,Thursday,Sion,Malad,11.28,DW118,Corporate,Mix,1.45,40,Delivered,Cash,116.89,No,Average,
DBW04623,2023-08-27,Sunday,Goregaon,Worli,13.51,DW039,Residential,Mix,1.49,60,Delayed,Monthly-Pre-paid,136.18,Yes,Average,
DBW04624,2022-02-27,Sunday,Lower Parel,Worli,16.63,DW017,Hospital,Mix,2.43,46,Delivered,Monthly-Pre-paid,163.86,Yes,Good,
DBW04625,2022-10-14,Friday,Goregaon,Worli,15.73,DW010,Residential,Veg,1.62,60,Delivered,Digital,146.68,No,nan,
DBW04626,2022-10-08,Saturday,Dadar,Borivali,13.12,DW037,Residential,Non-Veg,2.37,57,Delivered,Digital,126.47,No,Good,
DBW04627,2022-01-03,Monday,Worli,Ghatkopar,19.45,DW127,Residential,Mix,1.87,89,Delayed,Monthly-Pre-paid,177.07,No,Average,
DBW04628,2022-05-12,Thursday,Andheri,Worli,16.11,DW069,School,Mix,1.23,52,Delivered,Cash,157.04,Yes,Excellent,
DBW04629,2023-07-11,Tuesday,Bandra,Goregaon,19.37,DW105,Residential,Non-Veg,1.9,71,Delivered,Cash,176.6,Yes,Average,
DBW04630,2022-09-15,Thursday,Dadar,Lower Parel,7.17,DW145,Corporate,Non-Veg,1.21,36,Delivered,Monthly-Pre-paid,94.1,No,Good,
DBW04631,2022-04-18,Monday,Ghatkopar,Chembur,21.67,DW008,Residential,Veg,2.1,76,Delivered,Cash,176.82,Yes,Average,
DBW04632,2022-07-29,Friday,Dadar,Vikhroli,6.35,DW017,Residential,Non-Veg,1.7,44,Delivered,Monthly-Pre-paid,58.35,No,Excellent,
DBW04633,2022-07-20,Wednesday,Vikhroli,Dadar,8.26,DW139,Residential,Non-Veg,2.23,51,Delivered,Monthly-Pre-paid,124.4,Yes,Good,
DBW04634,2022-05-08,Sunday,Borivali,Malad,11.71,DW086,Corporate,Veg,2.52,43,Delivered,Monthly-Pre-paid,117.16,No,Excellent,
DBW04635,2022-03-15,Tuesday,Churchgate,Churchgate,0.5,DW093,Residential,Mix,0.93,18,Delivered,Monthly-Pre-paid,18.78,Yes,nan,
DBW04636,2023-07-12,Wednesday,Malad,Malad,0.5,DW052,Residential,Non-Veg,1.57,21,Delivered,Monthly-Pre-paid,33.62,No,Good,
DBW04637,2023-08-25,Friday,Borivali,Thane,4.29,DW125,School,Veg,1.2,32,Delivered,Digital,75.85,Yes,Excellent,
DBW04638,2022-12-29,Thursday,Sion,Worli,7.18,DW097,Corporate,Mix,2.88,53,Delivered,Cash,97.02,No,Average,
DBW04639,2023-03-26,Sunday,Thane,Thane,0.5,DW039,Residential,Mix,1.58,10,Delivered,Cash,22.78,Yes,Poor,
DBW04640,2023-11-03,Friday,Worli,Sion,5.58,DW098,Residential,Mix,1.14,52,Delivered,Monthly-Pre-paid,66.91,No,Average,
DBW04641,2023-09-08,Friday,Chembur,Goregaon,25.89,DW001,Corporate,Mix,2.92,98,Delivered,Cash,232.08,No,Poor,
DBW04642,2022-01-24,Monday,Churchgate,Borivali,9.92,DW037,Residential,Non-Veg,1.44,56,Delivered,Monthly-Pre-paid,114.01,Yes,Poor,
DBW04643,2023-11-27,Monday,Thane,Borivali,6.43,DW031,Corporate,Non-Veg,0.99,42,Delivered,Monthly-Pre-paid,82.09,Yes,nan,
DBW04644,2022-02-18,Friday,Andheri,Vikhroli,8.81,DW118,Residential,Non-Veg,1.22,47,Delivered,Monthly-Pre-paid,86.71,No,Good,
DBW04645,2022-01-20,Thursday,Kurla,Malad,6.07,DW111,Residential,Mix,1.87,43,Delivered,Cash,70.93,No,Good,
DBW04646,2022-10-22,Saturday,Kurla,Borivali,7.03,DW014,Corporate,Mix,1.82,28,Delivered,Cash,82.25,Yes,Excellent,
DBW04647,2023-06-29,Thursday,Dadar,Thane,9.44,DW136,Residential,Mix,1.38,49,Delivered,Monthly-Pre-paid,127.76,Yes,Poor,
DBW04648,2022-02-28,Monday,Borivali,Goregaon,17.46,DW123,School,Mix,1.56,69,Delivered,Digital,167.05,No,nan,
DBW04649,2022-08-02,Tuesday,Dadar,Chembur,10.81,DW066,Corporate,Veg,1.83,55,Delivered,Digital,166.13,No,Good,
DBW04650,2022-07-11,Monday,Ghatkopar,Malad,13.78,DW032,Hospital,Non-Veg,2.46,85,Delayed,Cash,136.16,No,Average,
DBW04651,2022-10-18,Tuesday,Chembur,Thane,7.43,DW064,Corporate,Non-Veg,1.97,32,Delivered,Digital,64.17,No,Excellent,
DBW04652,2023-12-21,Thursday,Ghatkopar,Lower Parel,3.4,DW089,Corporate,Non-Veg,1.52,44,Delayed,Cash,62.44,Yes,Poor,
DBW04653,2022-08-30,Tuesday,Malad,Kurla,5.86,DW095,Residential,Mix,1.69,49,Delayed,Cash,92.63,Yes,Excellent,
DBW04654,2022-06-02,Thursday,Andheri,Bandra,9.25,DW053,Corporate,Non-Veg,2.18,48,Delivered,Monthly-Pre-paid,111.14,Yes,Average,
DBW04655,2022-03-31,Thursday,Lower Parel,Borivali,17.54,DW016,Hospital,Mix,2.64,88,Delayed,Monthly-Pre-paid,173.28,No,Good,
DBW04656,2022-05-25,Wednesday,Malad,Vikhroli,8.13,DW092,Residential,Mix,1.25,47,Returned,Monthly-Pre-paid,89.33,Yes,Good,Damaged
DBW04657,2022-04-08,Friday,Thane,Andheri,7.37,DW106,Residential,Non-Veg,2.36,46,Delivered,Monthly-Pre-paid,84.66,No,nan,
DBW04658,2023-02-23,Thursday,Sion,Kurla,4.83,DW041,Residential,Veg,1.64,36,Delivered,Monthly-Pre-paid,33.76,Yes,Good,
DBW04659,2022-11-03,Thursday,Ghatkopar,Thane,17.69,DW096,Residential,Mix,0.99,60,Delivered,Digital,184.44,Yes,Good,
DBW04660,2022-12-30,Friday,Dadar,Chembur,10.39,DW086,Residential,Mix,0.89,48,Delivered,Cash,107.46,No,Excellent,
DBW04661,2023-08-31,Thursday,Vikhroli,Worli,7.05,DW076,Residential,Non-Veg,2.47,48,Delivered,Monthly-Pre-paid,103.63,No,Good,
DBW04662,2023-02-28,Tuesday,Thane,Ghatkopar,19.11,DW002,Hospital,Veg,2.53,60,Delivered,Digital,174.9,No,Excellent,
DBW04663,2022-04-24,Sunday,Lower Parel,Churchgate,13.06,DW047,Residential,Non-Veg,1.52,41,Delivered,Digital,133.69,Yes,Good,
DBW04664,2022-10-03,Monday,Thane,Andheri,6.65,DW057,Corporate,Mix,1.69,36,Delivered,Digital,101.91,No,Good,
DBW04665,2022-08-17,Wednesday,Worli,Goregaon,14.78,DW126,Residential,Non-Veg,0.91,51,Delivered,Cash,168.3,No,Excellent,
DBW04666,2023-08-27,Sunday,Lower Parel,Churchgate,13.69,DW124,Corporate,Non-Veg,2.18,53,Delivered,Digital,152.1,No,nan,
DBW04667,2022-08-13,Saturday,Sion,Bandra,17.26,DW132,Corporate,Non-Veg,1.79,76,Delayed,Monthly-Pre-paid,140.05,Yes,Good,
DBW04668,2022-04-12,Tuesday,Ghatkopar,Vikhroli,15.51,DW070,Corporate,Mix,1.02,67,Delivered,Digital,134.92,No,Average,
DBW04669,2023-06-22,Thursday,Sion,Ghatkopar,19.73,DW050,Corporate,Non-Veg,1.9,63,Delivered,Digital,198.33,No,nan,
DBW04670,2022-11-09,Wednesday,Dadar,Lower Parel,6.99,DW075,Corporate,Mix,1.11,40,Delivered,Monthly-Pre-paid,75.47,No,Poor,
DBW04671,2022-03-11,Friday,Worli,Worli,0.5,DW119,Hospital,Mix,2.08,27,Delivered,Monthly-Pre-paid,35.11,Yes,Average,
DBW04672,2023-05-19,Friday,Thane,Bandra,15.77,DW094,Residential,Mix,1.26,70,Delivered,Monthly-Pre-paid,159.27,No,Excellent,
DBW04673,2022-06-03,Friday,Worli,Worli,0.55,DW091,Corporate,Mix,1.97,23,Delivered,Cash,38.2,No,Good,
DBW04674,2023-09-26,Tuesday,Bandra,Kurla,12.77,DW066,School,Mix,1.47,57,Delivered,Monthly-Pre-paid,116.32,No,Average,
DBW04675,2023-08-31,Thursday,Bandra,Dadar,6.49,DW105,School,Mix,0.62,31,Delivered,Cash,97.24,No,Average,
DBW04676,2022-09-27,Tuesday,Andheri,Churchgate,14.32,DW131,Hospital,Veg,2.3,48,Delivered,Cash,136.69,No,Good,
DBW04677,2023-02-10,Friday,Worli,Churchgate,4.67,DW101,Corporate,Non-Veg,2.33,27,Delivered,Digital,76.19,No,nan,
DBW04678,2023-02-19,Sunday,Kurla,Sion,5.23,DW061,Corporate,Veg,1.54,32,Delayed,Digital,68.7,Yes,Good,
DBW04679,2023-04-23,Sunday,Lower Parel,Sion,16.99,DW126,Residential,Mix,1.94,48,Delivered,Cash,194.72,No,Poor,
DBW04680,2022-02-20,Sunday,Worli,Thane,10.49,DW142,Residential,Veg,2.02,40,Delivered,Digital,135.69,Yes,Poor,
DBW04681,2022-08-26,Friday,Malad,Chembur,3.93,DW120,Residential,Mix,2.04,36,Delivered,Monthly-Pre-paid,93.43,Yes,Average,
DBW04682,2022-05-05,Thursday,Dadar,Ghatkopar,9.83,DW132,Residential,Mix,2.66,53,Delivered,Digital,133.44,No,Excellent,
DBW04683,2023-05-25,Thursday,Bandra,Lower Parel,9.84,DW040,Residential,Veg,2.01,69,Delayed,Monthly-Pre-paid,106.74,Yes,Average,
DBW04684,2022-02-20,Sunday,Borivali,Vikhroli,5.49,DW064,School,Mix,1.62,20,Delivered,Monthly-Pre-paid,65.94,Yes,Average,
DBW04685,2023-01-13,Friday,Andheri,Dadar,5.74,DW038,Residential,Non-Veg,2.01,41,Delivered,Monthly-Pre-paid,58.86,No,Average,
DBW04686,2023-06-16,Friday,Malad,Bandra,11.42,DW055,Hospital,Veg,1.59,50,Delivered,Cash,125.34,No,Good,
DBW04687,2023-11-24,Friday,Bandra,Malad,9.02,DW111,Hospital,Mix,1.27,53,Delivered,Digital,102.54,No,Good,
DBW04688,2022-07-30,Saturday,Vikhroli,Dadar,6.78,DW102,Corporate,Mix,2.41,34,Delivered,Cash,83.6,Yes,Average,
DBW04689,2022-01-06,Thursday,Kurla,Vikhroli,1.77,DW001,Hospital,Mix,2.07,27,Delivered,Monthly-Pre-paid,31.75,No,Average,
DBW04690,2023-06-13,Tuesday,Worli,Kurla,10.58,DW114,Corporate,Veg,0.87,50,Delivered,Monthly-Pre-paid,120.03,Yes,nan,
DBW04691,2022-01-02,Sunday,Dadar,Lower Parel,6.57,DW029,Corporate,Non-Veg,1.46,29,Delayed,Cash,76.81,Yes,Good,
DBW04692,2022-02-18,Friday,Churchgate,Chembur,18.5,DW028,School,Non-Veg,2.18,71,Delivered,Digital,170.74,Yes,Good,
DBW04693,2023-12-25,Monday,Bandra,Worli,20.24,DW082,Corporate,Non-Veg,1.02,85,Delivered,Cash,194.37,No,Average,
DBW04694,2023-09-22,Friday,Bandra,Andheri,8.95,DW037,Residential,Non-Veg,1.42,53,Delivered,Digital,100.44,No,nan,
DBW04695,2023-06-01,Thursday,Thane,Thane,0.5,DW145,School,Non-Veg,3.13,28,Delivered,Digital,12.61,Yes,Good,
DBW04696,2023-09-02,Saturday,Thane,Ghatkopar,16.28,DW022,Corporate,Mix,1.63,52,Delivered,Monthly-Pre-paid,148.44,No,Good,
DBW04697,2022-02-25,Friday,Churchgate,Ghatkopar,17.04,DW023,Corporate,Veg,2.34,66,Delivered,Cash,174.28,No,Poor,
DBW04698,2022-03-06,Sunday,Andheri,Borivali,9.74,DW115,Corporate,Veg,2.55,40,Delivered,Monthly-Pre-paid,107.23,Yes,Good,
DBW04699,2022-08-08,Monday,Thane,Borivali,5.69,DW043,Residential,Veg,1.35,40,Delivered,Digital,46.41,No,Good,
DBW04700,2022-01-18,Tuesday,Lower Parel,Borivali,17.83,DW108,Corporate,Mix,1.93,57,Delivered,Monthly-Pre-paid,183.1,No,nan,
DBW04701,2023-10-11,Wednesday,Chembur,Bandra,13.58,DW103,Corporate,Mix,2.83,55,Delivered,Monthly-Pre-paid,137.88,No,Poor,
DBW04702,2022-02-11,Friday,Malad,Malad,1.3,DW029,Hospital,Mix,2.03,16,Delivered,Cash,24.47,No,Excellent,
DBW04703,2023-02-02,Thursday,Sion,Sion,0.5,DW087,Corporate,Veg,2.98,25,Delivered,Cash,23.97,No,nan,
DBW04704,2023-09-16,Saturday,Thane,Malad,9.04,DW081,Residential,Non-Veg,1.48,25,Delivered,Digital,104.8,Yes,Poor,
DBW04705,2023-06-21,Wednesday,Chembur,Bandra,13.29,DW015,Corporate,Non-Veg,2.7,53,Delivered,Cash,103.16,No,nan,
DBW04706,2022-06-21,Tuesday,Andheri,Kurla,3.48,DW115,Residential,Veg,1.81,43,Delivered,Digital,64.18,Yes,Good,
DBW04707,2022-12-10,Saturday,Andheri,Thane,7.62,DW129,Residential,Non-Veg,1.64,48,Delayed,Digital,105.79,Yes,Average,
DBW04708,2023-02-05,Sunday,Andheri,Ghatkopar,15.93,DW143,Corporate,Mix,2.12,59,Delivered,Digital,170.77,No,Good,
DBW04709,2023-07-15,Saturday,Thane,Chembur,7.83,DW014,Corporate,Mix,1.74,28,Delivered,Cash,109.99,Yes,Good,
DBW04710,2022-11-08,Tuesday,Malad,Chembur,3.76,DW027,Corporate,Mix,1.76,28,Delivered,Digital,48.42,No,Average,
DBW04711,2022-07-28,Thursday,Worli,Andheri,16.01,DW124,Corporate,Veg,2.04,64,Delivered,Monthly-Pre-paid,173.6,No,Good,
